PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;6.8;OFFICIAL;2019-09-25 18:12
SE02;PARTY;23.48;OFFICIAL;2019-09-25 18:12
SE03;PARTY;10.78;OFFICIAL;2019-09-25 18:12
SE04;PARTY;4.13;OFFICIAL;2019-09-25 18:12
SE05;PARTY;16.83;OFFICIAL;2019-09-25 18:12
SE06;PARTY;8.62;OFFICIAL;2019-09-25 18:12
SE07;PARTY;11.52;OFFICIAL;2019-09-25 18:12
SE08;PARTY;15.34;OFFICIAL;2019-09-25 18:12
SE09;PARTY;0.77;OFFICIAL;2019-09-25 18:12
SE90;PARTY;1.73;OFFICIAL;2019-09-25 18:12
