PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
IT01;PARTY;34.26;OFFICIAL;2019-09-25 18:12
IT02;PARTY;22.74;OFFICIAL;2019-09-25 18:12
IT03;PARTY;8.78;OFFICIAL;2019-09-25 18:12
IT04;PARTY;6.44;OFFICIAL;2019-09-25 18:12
IT05;PARTY;17.06;OFFICIAL;2019-09-25 18:12
IT06;PARTY;3.11;OFFICIAL;2019-09-25 18:12
IT07;PARTY;1.75;OFFICIAL;2019-09-25 18:12
IT08;PARTY;0.53;OFFICIAL;2019-09-25 18:12
IT09;PARTY;2.32;OFFICIAL;2019-09-25 18:12
IT90;PARTY;3.01;OFFICIAL;2019-09-25 18:12
