PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
AT01;PARTY;23.89;OFFICIAL;2019-06-19 13:01
AT02;PARTY;34.55;OFFICIAL;2019-06-19 13:01
AT03;PARTY;17.2;OFFICIAL;2019-06-19 13:01
AT04;PARTY;14.08;OFFICIAL;2019-06-19 13:01
AT05;PARTY;8.44;OFFICIAL;2019-06-19 13:01
AT06;PARTY;1.04;OFFICIAL;2019-06-19 13:01
AT90;PARTY;0.8;OFFICIAL;2019-06-19 13:01
