PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
LU01;PARTY;18.91;OFFICIAL;2019-06-17 16:13
LU02;PARTY;12.21;OFFICIAL;2019-06-17 16:13
LU03;PARTY;21.43;OFFICIAL;2019-06-17 16:13
LU04;PARTY;4.84;OFFICIAL;2019-06-17 16:13
LU05;PARTY;21.1;OFFICIAL;2019-06-17 16:13
LU06;PARTY;10.03;OFFICIAL;2019-06-17 16:13
LU07;PARTY;7.7;OFFICIAL;2019-06-17 16:13
LU08;PARTY;1.14;OFFICIAL;2019-06-17 16:13
LU09;PARTY;0.53;OFFICIAL;2019-06-17 16:13
LU10;PARTY;2.11;OFFICIAL;2019-06-17 16:13
