PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
PT01;PARTY;10.56;OFFICIAL;2019-06-24 15:14
PT02;PARTY;7.41;OFFICIAL;2019-06-24 15:14
PT03;PARTY;35.88;OFFICIAL;2019-06-24 15:14
PT04;PARTY;23.56;OFFICIAL;2019-06-24 15:14
PT05;PARTY;6.65;OFFICIAL;2019-06-24 15:14
PT06;PARTY;5.46;OFFICIAL;2019-06-24 15:14
PT07;PARTY;2.0;OFFICIAL;2019-06-24 15:14
PT90;PARTY;8.48;OFFICIAL;2019-06-24 15:14
