PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
RO01;PARTY;22.5;OFFICIAL;2019-09-25 18:12
RO02;PARTY;4.11;OFFICIAL;2019-09-25 18:12
RO03;PARTY;27.0;OFFICIAL;2019-09-25 18:12
RO04;PARTY;5.26;OFFICIAL;2019-09-25 18:12
RO05;PARTY;5.76;OFFICIAL;2019-09-25 18:12
RO06;PARTY;6.44;OFFICIAL;2019-09-25 18:12
RO07;PARTY;22.36;OFFICIAL;2019-09-25 18:12
RO90;PARTY;6.57;OFFICIAL;2019-09-25 18:12
