PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
MT01;PARTY;37.9;OFFICIAL;2019-05-29 16:46
MT02;PARTY;54.29;OFFICIAL;2019-05-29 16:46
MT03;PARTY;0.72;OFFICIAL;2019-05-29 16:46
MT04;PARTY;2.03;OFFICIAL;2019-05-29 16:46
MT90;PARTY;5.06;OFFICIAL;2019-05-29 16:46
