PARTY_ID;TYPE;VOTES_PERCENT;UPDATE_STATUS;UPDATE_TIME
CY01;PARTY;29.02;OFFICIAL;2019-09-25 18:12
CY02;PARTY;27.49;OFFICIAL;2019-09-25 18:12
CY03;PARTY;13.8;OFFICIAL;2019-09-25 18:12
CY04;PARTY;10.58;OFFICIAL;2019-09-25 18:12
CY05;PARTY;8.25;OFFICIAL;2019-09-25 18:12
CY06;PARTY;3.29;OFFICIAL;2019-09-25 18:12
CY07;PARTY;3.8;OFFICIAL;2019-09-25 18:12
CY90;PARTY;3.77;OFFICIAL;2019-09-25 18:12
