PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IE01;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
IE02;PARTY;4;EPP;CONSTITUTIVE;2019-07-02 10:00
IE04;PARTY;2;GREENSEFA;CONSTITUTIVE;2019-07-02 10:00
IE05;PARTY;1;GUENGL;CONSTITUTIVE;2019-07-02 10:00
IE06;PARTY;1;GUENGL;CONSTITUTIVE;2019-07-02 10:00
IE08;PARTY;2;GUENGL;CONSTITUTIVE;2019-07-02 10:00
