PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LT01;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
LT02;PARTY;1;ECR;CONSTITUTIVE;2019-07-02 10:00
LT03;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
LT04;PARTY;2;SD;CONSTITUTIVE;2019-07-02 10:00
LT05;PARTY;2;GREENSEFA;CONSTITUTIVE;2019-07-02 10:00
LT07;PARTY;3;EPP;CONSTITUTIVE;2019-07-02 10:00
LT12;PARTY;1;EPP;CONSTITUTIVE;2019-07-02 10:00
