PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SI01;PARTY;3;EPP;CONSTITUTIVE;2019-07-02 10:00
SI02;PARTY;2;SD;CONSTITUTIVE;2019-07-02 10:00
SI04;PARTY;1;EPP;CONSTITUTIVE;2019-07-02 10:00
SI09;PARTY;2;ALDE;CONSTITUTIVE;2019-07-02 10:00
