PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EE01;PARTY;2;ALDE;CONSTITUTIVE;2019-07-02 10:00
EE02;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
EE04;PARTY;2;SD;CONSTITUTIVE;2019-07-02 10:00
EE06;PARTY;1;ENF;CONSTITUTIVE;2019-07-02 10:00
