PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LV01;PARTY;2;EPP;CONSTITUTIVE;2019-07-02 10:00
LV02;PARTY;2;ECR;CONSTITUTIVE;2019-07-02 10:00
LV03;PARTY;2;SD;CONSTITUTIVE;2019-07-02 10:00
LV08;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
LV09;PARTY;1;GREENSEFA;CONSTITUTIVE;2019-07-02 10:00
