PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SE01;PARTY;1;GUENGL;CONSTITUTIVE;2019-07-02 10:00
SE02;PARTY;5;SD;CONSTITUTIVE;2019-07-02 10:00
SE03;PARTY;2;ALDE;CONSTITUTIVE;2019-07-02 10:00
SE04;PARTY;1;ALDE;CONSTITUTIVE;2019-07-02 10:00
SE05;PARTY;4;EPP;CONSTITUTIVE;2019-07-02 10:00
SE06;PARTY;2;EPP;CONSTITUTIVE;2019-07-02 10:00
SE07;PARTY;2;GREENSEFA;CONSTITUTIVE;2019-07-02 10:00
SE08;PARTY;3;ECR;CONSTITUTIVE;2019-07-02 10:00
