PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EL01;PARTY;8;EPP;CONSTITUTIVE;2019-07-02 10:00
EL02;PARTY;2;SD;CONSTITUTIVE;2019-07-02 10:00
EL03;PARTY;2;NA;CONSTITUTIVE;2019-07-02 10:00
EL04;PARTY;6;GUENGL;CONSTITUTIVE;2019-07-02 10:00
EL05;PARTY;2;NA;CONSTITUTIVE;2019-07-02 10:00
EL09;PARTY;1;ECR;CONSTITUTIVE;2019-07-02 10:00
