PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
CZ01;PARTY;4;ECR;CONSTITUTIVE;2019-07-02 10:00
CZ03;PARTY;1;GUENGL;CONSTITUTIVE;2019-07-02 10:00
CZ04;PARTY;2;EPP;CONSTITUTIVE;2019-07-02 10:00
CZ05;PARTY;3;EPP;CONSTITUTIVE;2019-07-02 10:00
CZ06;PARTY;6;ALDE;CONSTITUTIVE;2019-07-02 10:00
CZ07;PARTY;3;GREENSEFA;CONSTITUTIVE;2019-07-02 10:00
CZ08;PARTY;2;ENF;CONSTITUTIVE;2019-07-02 10:00
