PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
PL01;PARTY;26;ECR;CONSTITUTIVE;2019-07-02 10:00
PL04;PARTY;3;SD;CONSTITUTIVE;2019-07-02 10:00
PL05;COALITION;22;;CONSTITUTIVE;2019-07-02 10:00
PL06;PARTY;17;EPP;CONSTITUTIVE;2019-07-02 10:00
PL07;PARTY;5;SD;CONSTITUTIVE;2019-07-02 10:00
